"","Parcel_Num","Property_C","Property_S","Inventory_","Zoned_As","Address1","City","Neighborho","Longitude","Latitude","Council_Di","Area_Plann","Square_Foo","Business_I","Community_","Building_N","LA_County_","LA_County1","PIN","County_Ass","County_A_1","coords.x1","coords.x2","optional"
"112",2689002910,"vacant land","New","General Services","[Q]OS-1XL","16405 W CHASE ST","LOS ANGELES","North Hills West",-118.4915336,34.2257484,5,"None",717826.7374,NA,"Mission Hills - Panorama City - North Hills",NA,2689002910,NA,"192B137    51","L A CITY","Other",-118.4915336,34.2257484,TRUE
"113",6002030906,"vacant land","New","CRA",NA,"6300 S WESTERN AVE","LOS ANGELES","Empowerment Congress Central Area",-118.308634,33.98224961,15,NA,8378.2133,"None",NA,NA,6002030906,NA,NA,"CRA LA","Vacant Land",-118.308634,33.98224961,TRUE
"114",4128004918,"vacant land","Owned","Airports",NA,"5236 ARBOR VITAE ST","LOS ANGELES",NA,-118.3712692,33.9522667,4,"None",6642.27,"None",NA,NA,4128004918,NA,"093B173    64",NA,NA,-118.3712692,33.9522667,TRUE
"115",4128004919,"vacant land","Owned","Airports",NA,"5201 W 94TH ST","LOS ANGELES",NA,-118.3704453,33.9511833,4,"None",5370.611624,"None",NA,NA,4128004919,NA,"093B173   159",NA,NA,-118.3704453,33.9511833,TRUE
"116",2031008903,"vacant land","Owned","RAP","OS-1XL","UNKNOWN","UNKNOWN","West Hills",-118.6574621,34.19961826,5,"None",30671.90402,NA,"Canoga Park-Winnetka-Woodland Hills-West Hills",NA,2031008903,NA,"183B085    64","L A CITY EX OF ACQ","Vacant Land",-118.6574621,34.19961826,TRUE
"117",4128004921,"vacant land","Owned","Airports",NA,"5210 W 93RD ST","LOS ANGELES",NA,-118.3708344,33.9515038,4,"None",6371.799031,"None",NA,NA,4128004921,NA,"093B173   128",NA,NA,-118.3708344,33.9515038,TRUE
"118",4128004922,"vacant land","Owned","Airports",NA,"5211 W 93RD ST","LOS ANGELES",NA,-118.3708344,33.9518356,4,"None",7407.378905,"None",NA,NA,4128004922,NA,"093B173    92",NA,NA,-118.3708344,33.9518356,TRUE
"119",2031008904,"vacant land","New","RAP","OS-1XL","907 W PASEO DEL MAR","W HILLS","West Hills",-118.6584987,34.19956476,5,"None",28129.55578,NA,"Canoga Park-Winnetka-Woodland Hills-West Hills","West Hills Recreation Center",2031008904,NA,"183B085    75","L A CITY PARK","Vacant Land",-118.6584987,34.19956476,TRUE
"120",4128004923,"vacant land","Owned","Airports",NA,"5267 W 93RD ST","LOS ANGELES",NA,-118.3719482,33.9518738,4,"None",6710.550101,"None",NA,NA,4128004923,NA,"093B173    96",NA,NA,-118.3719482,33.9518738,TRUE
"121",2105018908,"vacant land","Owned","General Services","RA-1","UNKNOWN","UNKNOWN","Reseda",-118.5546373,34.21784416,10,"None",230.8841,NA,"Reseda - West Van Nuys",NA,2105018908,NA,"189B117  1047","L A CITY S BY S","Other",-118.5546373,34.21784416,TRUE
"122",2209031901,"vacant land","New","General Services","M1-1","NONE","UNKNOWN","Van Nuys",-118.4659001,34.21477897,13,"None",6742.359001,NA,"Mission Hills - Panorama City - North Hills",NA,2209031901,NA,"189B145   440","L A CITY","Other",-118.4659001,34.21477897,TRUE
"123",2269015902,"vacant land","New","General Services","[Q]R3-1-RIO","4814 N HAZELTINE AVE","SHERMAN OAKS","Sherman Oaks",-118.4396513,34.15823309,11,"None",7919.403199,NA,"Van Nuys - North Sherman Oaks",NA,2269015902,NA,"168B153   373","L A CITY","Vacant Land",-118.4396513,34.15823309,TRUE
"124",2292013902,"vacant land","New","DWP","[Q]OS-1XL","UNKNOWN","LOS ANGELES","Encino",-118.5071086,34.14648312,12,"South Valley",97407.33846,NA,"Encino - Tarzana",NA,2292013902,NA,"165B133   402","L A CITY","Other",-118.5071086,34.14648312,TRUE
"125",4128004924,"vacant land","Owned","Airports",NA,"9320 GLASGOW PL","LOS ANGELES",NA,-118.3711929,33.9512062,4,"None",6649.2285,"None",NA,NA,4128004924,NA,NA,NA,NA,-118.3711929,33.9512062,TRUE
"126",4128004925,"vacant land","Owned","Airports",NA,"5260 ARBOR VITAE ST","LOS ANGELES",NA,-118.3719864,33.9522667,4,"None",6765.759849,"None",NA,NA,4128004925,NA,NA,NA,NA,-118.3719864,33.9522667,TRUE
"127",2315028900,"vacant land","New","General Services","R3-1","11133 W SHERMAN WAY","UNKNOWN","Sun Valley",-118.3736861,34.20149198,9,"None",5514.108608,NA,"Sun Valley - La Tuna Canyon",NA,2315028900,NA,"183B173   104","L A CITY","Other",-118.3736861,34.20149198,TRUE
"128",2317016901,"vacant land","New","DWP","PF-1XL","NONE","NORTH HOLLYWOOD","North Hollywood Northeast",-118.3923018,34.20185128,9,"None",717.4819648,NA,"Sun Valley - La Tuna Canyon",NA,2317016901,NA,"183B169    66","L A CITY DEPT OF WATER AND POWER","Other",-118.3923018,34.20185128,TRUE
"129",4128005902,"vacant land","Owned","Airports",NA,"5211 W 95TH ST","LOS ANGELES",NA,-118.3708344,33.9504662,4,"None",6379.721578,"None",NA,NA,4128005902,NA,NA,NA,NA,-118.3708344,33.9504662,TRUE
"130",4128005903,"vacant land","Owned","Airports",NA,"5206 W 95TH ST","LOS ANGELES",NA,-118.3706589,33.9500961,4,"None",5087.173642,"None",NA,NA,4128005903,NA,NA,NA,NA,-118.3706589,33.9500961,TRUE
"131",4128005904,"vacant land","Owned","Airports",NA,"5206 W 95TH PL","LOS ANGELES",NA,-118.3706589,33.9494896,4,"None",5090.909287,"None",NA,NA,4128005904,NA,NA,NA,NA,-118.3706589,33.9494896,TRUE
"132",4128005905,"vacant land","Owned","Airports",NA,"5210 W 95TH ST","LOS ANGELES",NA,-118.3708344,33.9501762,4,"None",5461.057447,"None",NA,NA,4128005905,NA,NA,NA,NA,-118.3708344,33.9501762,TRUE
"133",2531034900,"vacant land","Owned","DWP","(T)R1-1","11801 W Pierce St","Los Angeles","Foothill Trails District",-118.3964617,34.2795318,14,"None",6729.60725,"None","Sunland-Tujunga-Lake Vw Ter-Shadow Hills-E La Tuna",NA,2531034900,NA,"213B169     4","L A CITY DEPT OF WATER AND POWER","Single Family Residential",-118.3964617,34.2795318,TRUE
"134",4128005906,"vacant land","Owned","Airports",NA,"5207 W 95TH ST","LOS ANGELES",NA,-118.3706436,33.9505424,4,"None",5806.891022,"None",NA,NA,4128005906,NA,NA,NA,NA,-118.3706436,33.9505424,TRUE
"135",2542004900,"vacant land","New","DWP","PF-1XL-K","NONE","SHADOW HILLS","Foothill Trails District",-118.3632443,34.2616591,14,"None",16086.2705,"None","Sunland-Tujunga-Lake Vw Ter-Shadow Hills-E La Tuna",NA,2542004900,NA,"207B177   170","L A CITY DEPT OF WATER AND POWER","Other",-118.3632443,34.2616591,TRUE
"136",4128005907,"vacant land","Owned","Airports",NA,"5201 W 95TH ST","LOS ANGELES",NA,-118.3704453,33.9505119,4,"None",5373.560504,"None",NA,NA,4128005907,NA,NA,NA,NA,-118.3704453,33.9505119,TRUE
"137",2542009900,"vacant land","New","DWP","PF-1XL-K","NONE","SHADOW HILLS","Foothill Trails District",-118.3697904,34.25545758,14,"None",58853.1671,"None","Sunland-Tujunga-Lake Vw Ter-Shadow Hills-E La Tuna",NA,2542009900,NA,"204B173   152","L A CITY","Vacant Land",-118.3697904,34.25545758,TRUE
"138",4128005908,"vacant land","Owned","Airports",NA,"5206 W 94TH ST","LOS ANGELES",NA,-118.3706436,33.9507561,4,"None",5813.416326,"None",NA,NA,4128005908,NA,NA,NA,NA,-118.3706436,33.9507561,TRUE
"139",2552004901,"vacant land","New","DWP","OS-1XL","NONE","TUJUNGA","Sunland - Tujunga",-118.2952601,34.27993621,14,"None",3733.87225,"None","Sunland-Tujunga-Lake Vw Ter-Shadow Hills-E La Tuna",NA,2552004901,NA,"213B197    27","L A CITY DEPT OF WATER AND POWER","Other",-118.2952601,34.27993621,TRUE
"140",2601033901,"vacant land","New","RAP","A1-1-K","NONE","GRANADA HILLS","Granada Hills North",-118.5271361,34.28090762,5,"None",26629.1624,"None","Granada Hills - Knollwood",NA,2601033901,NA,"213B125   290","L A CITY","Vacant Land",-118.5271361,34.28090762,TRUE
"141",2601033902,"vacant land","New","RAP","A1-1-K","NONE","GRANADA HILLS","Granada Hills North",-118.5272319,34.28122667,5,"None",22333.19663,"None","Granada Hills - Knollwood",NA,2601033902,NA,"213B125   263","L A CITY","Vacant Land",-118.5272319,34.28122667,TRUE
"142",4128005911,"vacant land","Owned","Airports",NA,"5211 W 95TH PL","LOS ANGELES",NA,-118.3708344,33.9498329,4,"None",5101.104586,"None",NA,NA,4128005911,NA,NA,NA,NA,-118.3708344,33.9498329,TRUE
"143",2601033903,"vacant land","New","RAP","A1-1-K","NONE","GRANADA HILLS","Granada Hills North",-118.5272726,34.2815679,5,"None",22217.44722,"None","Granada Hills - Knollwood",NA,2601033903,NA,"213B125   236","L A CITY","Vacant Land",-118.5272726,34.2815679,TRUE
"144",4128005912,"vacant land","Owned","Airports",NA,"5207 W 95TH PL","LOS ANGELES",NA,-118.3706665,33.9499168,4,"None",5460.674998,"None",NA,NA,4128005912,NA,NA,NA,NA,-118.3706665,33.9499168,TRUE
"145",2601033904,"vacant land","New","RAP","A1-1-K","NONE","GRANADA HILLS","Granada Hills North",-118.5273321,34.28193222,5,"None",27541.25385,"None","Granada Hills - Knollwood",NA,2601033904,NA,"213B125   200","L A CITY","Vacant Land",-118.5273321,34.28193222,TRUE
"146",2603005908,"vacant land","New","DWP",NA,"NONE","SYLMAR",NA,-118.4904159,34.31829887,14,NA,43133.18526,"None",NA,NA,2603005908,NA,NA,"L A CITY DEPT OF WATER AND POWER","Vacant Land",-118.4904159,34.31829887,TRUE
"147",2603006903,"vacant land","New","DWP",NA,"NONE","SYLMAR",NA,-118.4874497,34.32345885,14,NA,185581.6051,"None",NA,NA,2603006903,NA,NA,"L A CITY DEPT OF WATER AND POWER","Vacant Land",-118.4874497,34.32345885,TRUE
"148",2603009900,"vacant land","New","DWP","PF-1VL","NONE","SYLMAR","Sylmar",-118.4822521,34.31826015,14,"None",9737.126799,"None","Sylmar",NA,2603009900,NA,"228B141   382","L A CITY DEPT OF WATER AND POWER","Vacant Land",-118.4822521,34.31826015,TRUE
"149",2603009906,"vacant land","New","DWP",NA,"16180 FOOTHILL BLVD","SYLMAR",NA,-118.4835452,34.319181,14,NA,149627.619,"None",NA,NA,2603009906,NA,NA,"L A CITY DEPT OF WATER AND POWER","Vacant Land",-118.4835452,34.319181,TRUE
"150",2604007900,"vacant land","New","DWP",NA,"12982 N TELFAIR AVE","SYLMAR",NA,-118.4746619,34.30625374,14,NA,22513.031,"None",NA,NA,2604007900,NA,NA,"L A CITY DEPT OF WATER AND POWER","Other",-118.4746619,34.30625374,TRUE
"151",2604036900,"vacant land","New","General Services","PF-1VL","NONE","SYLMAR","Sylmar",-118.4722213,34.30254117,14,"None",52361.72946,"None","Sylmar",NA,2604036900,NA,"222B145   309","L A CITY","Vacant Land",-118.4722213,34.30254117,TRUE
"152",2605005902,"vacant land","New","DWP","RA-1","12366 N WOODLEY AVE","GRANADA HILLS","Granada Hills North",-118.4928165,34.29548567,5,"None",16488.0987,NA,"Granada Hills - Knollwood",NA,2605005902,NA,"219B137    99","L A CITY","Vacant Land",-118.4928165,34.29548567,TRUE
"153",2615004903,"vacant land","New","DWP","PF-1XL","NONE","LOS ANGELES","Mission Hills",-118.4595033,34.27102299,14,"None",4756.815099,"None","Mission Hills - Panorama City - North Hills",NA,2615004903,NA,"210B145   217","L A CITY","Vacant Land",-118.4595033,34.27102299,TRUE
"154",2615011900,"vacant land","New","General Services",NA,"NONE","LOS ANGELES","Mission Hills",-118.4588769,34.26977079,14,NA,21946.82613,NA,NA,NA,2615011900,NA,NA,"L A CITY S BY S","Other",-118.4588769,34.26977079,TRUE
"155",2615011903,"vacant land","New","DWP",NA,"NONE","LOS ANGELES",NA,-118.4589229,34.270617,14,NA,67694.57959,"None",NA,NA,2615011903,NA,NA,"L A CITY DEPT OF WATER AND POWER","Other",-118.4589229,34.270617,TRUE
"156",2634016901,"vacant land","New","DWP","OS-1XL","8400 N BEACHY AVE","SUN VALLEY","Sun Valley",-118.4121086,34.22464039,13,"None",384994.4706,"None","Sun Valley - La Tuna Canyon",NA,2634016901,NA,"192B161    20","L A CITY DEPT OF WATER AND POWER","Other",-118.4121086,34.22464039,TRUE
"157",2647025900,"vacant land","New","DWP","PF-1VL","NONE","Los Angeles","Arleta",-118.4478345,34.2520748,13,"None",34544.96158,"None","Arleta - Pacoima",NA,2647025900,NA,"204B149   522","L A CITY DEPT OF WATER AND POWER","Other",-118.4478345,34.2520748,TRUE
"158",2647025901,"vacant land","New","DWP","PF-1VL","NONE","Los Angeles","Arleta",-118.4472383,34.25150286,13,"None",31532.55855,"None","Arleta - Pacoima",NA,2647025901,NA,"201B149    14","L A CITY DEPT OF WATER AND POWER","Other",-118.4472383,34.25150286,TRUE
"159",2647025902,"vacant land","New","DWP","PF-1VL","NONE","Los Angeles","Arleta",-118.4466511,34.25094545,13,"None",32192.4518,"None","Arleta - Pacoima",NA,2647025902,NA,"201B149    91","L A CITY DEPT OF WATER AND POWER","Other",-118.4466511,34.25094545,TRUE
"160",2648003904,"vacant land","New","DWP","RA-1","NONE","LOS ANGELES","Mission Hills",-118.4557884,34.26517273,14,"None",23478.84075,"None","Mission Hills - Panorama City - North Hills",NA,2648003904,NA,"207B149   304","L A CITY","Vacant Land",-118.4557884,34.26517273,TRUE
"161",2664022900,"vacant land","New","DWP","A2-1","NONE","SAN FERNANDO","Mission Hills",-118.4631859,34.2842235,14,"None",58152.20539,NA,"Mission Hills - Panorama City - North Hills",NA,2664022900,NA,"213B145    11","L A CITY","Vacant Land",-118.4631859,34.2842235,TRUE
"162",2689002907,"vacant land","New","General Services","[Q]OS-1XL","NONE","LOS ANGELES","North Hills West",-118.4934689,34.22295034,5,"None",62103.06476,"None","Mission Hills - Panorama City - North Hills",NA,2689002907,NA,"192B137   215","L A CITY","Other",-118.4934689,34.22295034,TRUE
"163",2689002908,"vacant land","New","General Services","[Q]OS-1XL","NONE","LOS ANGELES","North Hills West",-118.4931393,34.22190586,5,"None",163841.3072,NA,"Mission Hills - Panorama City - North Hills",NA,2689002908,NA,"192B137   261","L A CITY","Vacant Land",-118.4931393,34.22190586,TRUE
"164",2689002909,"vacant land","New","General Services","[Q]OS-1XL","NONE","LOS ANGELES","North Hills West",-118.491361,34.22325393,5,"None",1150443.448,NA,"Mission Hills - Panorama City - North Hills",NA,2689002909,NA,"192B137   176","L A CITY","Other",-118.491361,34.22325393,TRUE
"165",2697015902,"vacant land","New","DWP","PF-1","NONE","GRANADA HILLS","Granada Hills South",-118.5079668,34.27716498,5,"None",189791.4583,NA,"Granada Hills - Knollwood",NA,2697015902,NA,"213B133   802","L A CITY DEPT OF WATER AND POWER","Other",-118.5079668,34.27716498,TRUE
"166",4371023900,"vacant land","Surplus-Undeclared","General Services","RE40-1-H","919 N HOLLYBUSH LN","LOS ANGELES",NA,-118.4385212,34.0932747,12,NA,2415.865,NA,NA,"Vacant Land",4371023900,NA,NA,NA,NA,-118.4385212,34.0932747,TRUE
"167",4371024900,"vacant land","Surplus-Undeclared","General Services","RE40-1-H","969 N HOLLYBUSH LN","LOS ANGELES",NA,-118.4385212,34.0932747,12,NA,3080.762101,NA,NA,"Vacant Land",4371024900,NA,NA,NA,NA,-118.4385212,34.0932747,TRUE
"168",4371024901,"vacant land","Surplus-Undeclared","General Services","RE40-1-H","1013 N HOLLYBUSH LN","LOS ANGELES",NA,-118.4385212,34.0932747,12,NA,11604.46055,NA,NA,"Vacant Land",4371024901,NA,NA,NA,NA,-118.4385212,34.0932747,TRUE
"169",4371024902,"vacant land","Surplus-Undeclared","General Services","RE40-1-H","1029 N HOLLYBUSH LN","LOS ANGELES",NA,-118.4385212,34.0932747,12,NA,2737.837599,NA,NA,"Vacant Land",4371024902,NA,NA,NA,NA,-118.4385212,34.0932747,TRUE
"170",4371024903,"vacant land","Surplus-Undeclared","General Services","RE40-1-H","1037 N HOLLYBUSH LN","LOS ANGELES",NA,-118.4385212,34.0932747,12,NA,2874.876601,NA,NA,"Vacant Land",4371024903,NA,NA,NA,NA,-118.4385212,34.0932747,TRUE
"171",4371025902,"vacant land","Surplus-Undeclared","General Services","RE40-1-H","HOLLYBUSH LN","LOS ANGELES","Bel Air - Beverly Crest",-118.4385212,34.0932747,12,NA,2629.601699,NA,"Bel Air - Beverly Crest","Vacant Land",4371025902,NA,NA,NA,NA,-118.4385212,34.0932747,TRUE
"172",4371027901,"vacant land","Surplus-Undeclared","General Services","RE40-1-H","1044 N FERNBUSH LN","LOS ANGELES",NA,-118.4403242,34.0961865,12,NA,10317.94251,NA,NA,"Vacant Land",4371027901,NA,NA,NA,NA,-118.4403242,34.0961865,TRUE
"173",4377013900,"vacant land","Surplus-Undeclared","General Services","RE15-1-H","2081 N ROSCOMARE RD","LOS ANGELES",NA,-118.4634335,34.1083609,12,NA,14295.1411,NA,NA,"Vacant Land",4377013900,NA,NA,NA,NA,-118.4634335,34.1083609,TRUE
"174",4379003905,"vacant land","Surplus-Undeclared","General Services","[Q]OS-1XL","2645 N BUSHROD LN","LOS ANGELES",NA,-118.45071,34.11893,12,NA,10111.4646,NA,NA,"Vacant Land",4379003905,NA,NA,NA,NA,-118.45071,34.11893,TRUE
"175",4379004914,"vacant land","Surplus-Undeclared","General Services","RE40-1-H","LATIMER LN/LOUVAN LN","LOS ANGELES",NA,-118.44932,34.11975,12,NA,5432.457051,NA,NA,"Vacant Land",4379004914,NA,NA,NA,NA,-118.44932,34.11975,TRUE
"176",4379006902,"vacant land","Surplus-Undeclared","General Services","RE40-1-H","LATIMER LN/MANASQUAN LN","LOS ANGELES",NA,-118.44877,34.11847,12,NA,2489.902701,NA,NA,"Vacant Land",4379006902,NA,NA,NA,NA,-118.44877,34.11847,TRUE
"177",4379013903,"vacant land","Surplus-Undeclared","General Services","RE40-1-H","RIDGETOP LN/POINTER LN","LOS ANGELES",NA,-118.44906,34.11638,12,NA,34545.61225,NA,NA,"Vacant Land",4379013903,NA,NA,NA,NA,-118.44906,34.11638,TRUE
"178",4379015907,"vacant land","Surplus-Undeclared","General Services","RE40-1-H","POINTER LN/BONPAS LN","LOS ANGELES",NA,-118.44884,34.11538,12,NA,16124.2835,NA,NA,"Vacant Land",4379015907,NA,NA,NA,NA,-118.44884,34.11538,TRUE
"179",4379020902,"vacant land","Surplus-Undeclared","General Services","RE40-1-H","BUSHROD LN/DEVORE LN","LOS ANGELES",NA,-118.44867,34.11396,12,NA,2588.3829,NA,NA,"Vacant Land",4379020902,NA,NA,NA,NA,-118.44867,34.11396,TRUE
"180",4380021902,"vacant land","Surplus-Undeclared","General Services","RE40-1-H","10222 W ORTIZ LN","LOS ANGELES",NA,-118.4519711,34.1053435,12,NA,10072.15679,NA,NA,"Vacant Land",4380021902,NA,NA,NA,NA,-118.4519711,34.1053435,TRUE
"181",4382029900,"vacant land","Surplus-Undeclared","General Services","OS-1XL","BEVERLY GLEN BLVD/BASIL LN","LOS ANGELES",NA,-118.44615,34.11595,12,NA,612484.5034,NA,NA,"Vacant Land",4382029900,NA,NA,NA,NA,-118.44615,34.11595,TRUE
"182",4357015901,"vacant land","Surplus-Undeclared","General Services","RE15-1-H","11080 CIELO DR","LOS ANGELES",NA,-118.4325112,34.0938286,12,NA,5916.4547,NA,NA,"Vacant Land",4357015901,NA,NA,NA,NA,-118.4325112,34.0938286,TRUE
"183",4384033900,"vacant land","Surplus-Undeclared","General Services","RE40-1-H","9509 HIGH RIDGE","LOS ANGELES",NA,-118.4232946,34.1152445,12,NA,31054.76965,NA,NA,"Vacant Land",4384033900,NA,NA,NA,NA,-118.4232946,34.1152445,TRUE
"184",2506034901,"vacant land","Surplus-Undeclared","General Services","R1-1","12562 N SAN FERNANDO RD","LOS ANGELES",NA,-118.45602,34.29866,14,NA,6895.981501,NA,NA,"Vacant Land",2506034901,NA,NA,NA,NA,-118.45602,34.29866,TRUE
"185",2506034902,"vacant land","Surplus-Undeclared","General Services","R1-1","12564 N SAN FERNANDO RD","LOS ANGELES",NA,-118.45612,34.29859,14,NA,6897.661149,NA,NA,"Vacant Land",2506034902,NA,NA,NA,NA,-118.45612,34.29859,TRUE
"186",2506034900,"vacant land","Surplus-Undeclared","General Services","R1-1","12566 1/2 N SAN FERNANDO RD","LOS ANGELES",NA,-118.45666,34.29841,14,NA,20676.3658,NA,NA,"Vacant Land",2506034900,NA,NA,NA,NA,-118.45666,34.29841,TRUE
"187",2656024900,"vacant land","Surplus-Undeclared","General Services","RA-1","15240 W TUPPER ST","LOS ANGELES",NA,-118.46467,34.23896,14,NA,12627.6,NA,NA,"Vacant Land",2656024900,NA,NA,NA,NA,-118.46467,34.23896,TRUE
"188",2551012901,"vacant land","Surplus-Undeclared","General Services","OS-1XL","11460 N BIG TUJUNGA CANYON RD","LOS ANGELES",NA,-118.2904187,34.2886374,14,NA,3561191.542,NA,"Sunland-Tujunga-Lake Vw Ter-Shadow Hills-E La Tuna","Vacant Land",2551012901,NA,NA,NA,NA,-118.2904187,34.2886374,TRUE
"189",2551013901,"vacant land","Surplus-Undeclared","General Services","RA-1","ALETHEA DR/RIM CANYON RD","LOS ANGELES",NA,-118.30807,34.2755,14,NA,27555.06857,NA,"Sunland-Tujunga-Lake Vw Ter-Shadow Hills-E La Tuna","Vacant Land",2551013901,NA,NA,NA,NA,-118.30807,34.2755,TRUE
"190",2551015901,"vacant land","Surplus-Undeclared","General Services","RA-1","ALETHEA DR/RIM CANYON RD","LOS ANGELES",NA,-118.30789,34.27456,14,NA,68988.10238,NA,"Sunland-Tujunga-Lake Vw Ter-Shadow Hills-E La Tuna","Vacant Land",2551015901,NA,NA,NA,NA,-118.30789,34.27456,TRUE
"191",7448033921,"vacant land","Owned","General Services",NA,"314 VIEWLAND PL","LOS ANGELES",NA,-118.2850494,33.7513084,8,"None",4800.341702,"None",NA,NA,7448033921,NA,"021B201    79",NA,NA,-118.2850494,33.7513084,TRUE
"192",7448034924,"vacant land","Owned","General Services",NA,"290 VIEWLAND PL","LOS ANGELES",NA,-118.2844849,33.7514839,8,"None",5000.61045,"None",NA,NA,7448034924,NA,"021B201    54",NA,NA,-118.2844849,33.7514839,TRUE
"193",7448035923,"vacant land","Owned","General Services",NA,"316 KNOLL DR","LOS ANGELES",NA,-118.2841339,33.7502289,8,"None",4332.60257,"None",NA,NA,7448035923,NA,"021B201   170",NA,NA,-118.2841339,33.7502289,TRUE
"194",2551015902,"vacant land","Surplus-Undeclared","General Services","RA-1","ALETHEA DR/RIM CANYON RD","LOS ANGELES",NA,-118.30964,34.27422,14,NA,66373.27788,NA,"Sunland-Tujunga-Lake Vw Ter-Shadow Hills-E La Tuna","Vacant Land",2551015902,NA,NA,NA,NA,-118.30964,34.27422,TRUE
"195",4128017904,"vacant land","Owned","Airports",NA,"5201 W 98TH ST","LOS ANGELES",NA,-118.37043,33.9470863,4,"None",5788.618227,"None",NA,NA,4128017904,NA,NA,NA,NA,-118.37043,33.9470863,TRUE
"196",7448036925,"vacant land","Owned","General Services",NA,"775 N CENTER ST","LOS ANGELES",NA,-118.2836299,33.7371294,8,"None",4385.751599,"None","San Pedro",NA,7448036925,NA,"021B201   114",NA,NA,-118.2836299,33.7371294,TRUE
"197",2552007907,"vacant land","Surplus-Undeclared","General Services","A2-1","11460 N BIG TUJUNGA CANYON RD","LOS ANGELES",NA,-118.30349,34.27674,14,NA,43970.92655,NA,"Sunland-Tujunga-Lake Vw Ter-Shadow Hills-E La Tuna","Vacant Land",2552007907,NA,NA,NA,NA,-118.30349,34.27674,TRUE
"198",4128020901,"vacant land","Owned","Airports",NA,"5419 W 99TH PL","LOS ANGELES",NA,-118.3759308,33.9463425,4,"None",7116.632444,"None",NA,NA,4128020901,NA,NA,NA,NA,-118.3759308,33.9463425,TRUE
"199",7448036928,"vacant land","Owned","General Services",NA,"339 VIEWLAND PL","LOS ANGELES",NA,-118.2854309,33.7506676,8,"None",3744.649708,"None",NA,NA,7448036928,NA,"021B201   132",NA,NA,-118.2854309,33.7506676,TRUE
